id,total_UFC_fights,UFC_wins,UFC_losses,last_fight,total_fight_time_sec,total_rounds_fought,kd,sig_str_landed,sig_str_atmpted,total_str_landed,total_str_atmpted,td_landed,td_atmpted,ctrl,sub_att,head_landed,head_atmpted,body_landed,body_atmpted,leg_landed,leg_atmpted,dist_landed,dist_atmpted,clinch_landed,clinch_atmpted,ground_landed,ground_atmpted,sig_str_absorbed,total_str_absorbed,takedowns_allowed,time_controlled,knockdowns_absorbed,takedowns_defended,subs_defended,head_absorbed,body_absorbed,leg_absorbed,dist_absorbed,clinch_absorbed,ground_absorbed,ctrl_differential,str_differential,opp_sig_str_landed,opp_takedowns_landed,name,division,wins_by_ko_tko,losses_by_ko_tko,wins_by_submission,losses_by_submission,wins_by_decision,losses_by_decision,wins_by_other,losses_by_other,career_total_sig_str_acc,career_total_str_acc,career_td_acc,career_head_acc,career_body_acc,career_leg_acc,career_dist_acc,career_clinch_acc,career_ground_acc,str_landed_per_min,td_per_min,td_att_per_min,kd_per_min,ctrl_per_min,sig_str_absorbed_per_min,times_knockedown_per_min,time_controlled_per_min,avg_fight_time_sec,win_percentage,finish_rate,ko_tko_win_rate,ko_tko_vulnerability,submission_win_rate,submission_vulnerability,decision_win_rate,decision_vulnerability,other_win_rate,other_vulnerability,career_td_defense,head_str_percentage,body_str_percentage,leg_str_percentage,str_efficiency_ratio,control_dominance_ratio,takedown_dominance_ratio,performance_differential_per_min,knockdown_differential,chin_durability,head_absorbed_percentage,body_absorbed_percentage,leg_absorbed_percentage,dist_absorbed_percentage,clinch_absorbed_percentage,ground_absorbed_percentage,style_diversity_index,submission_threat,power_efficiency,ctr_time_per_td_atmpt,submission_conversion_rate,nick_name,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,parsed_weight_class,weight_class,relative_height,relative_reach,height_z_score,reach_z_score
de75d1c45a39e221,14,9,5,2013-11-16,12673,43,1.0,819.0,2188.0,1048.0,2442.0,12.0,30.0,1094.0,5.0,645.0,1935.0,82.0,147.0,92.0,106.0,730.0,2039.0,42.0,59.0,47.0,90.0,615.0,917.0,24.0,3406.0,3.0,50.0,3.0,383.0,144.0,88.0,517.0,35.0,63.0,-2312.0,204.0,615.0,24.0,Sergio Pettis,bantamweight,0.0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,37.43144424131627,42.91564291564291,40.0,33.33333333333333,55.78231292517006,86.79245283018868,35.8018636586562,71.1864406779661,52.22222222222223,4.961729661485046,0.056813698413950925,0.1420342460348773,0.004734474867829243,5.179515505405192,2.9117020437149845,0.014203424603487731,16.125621399826404,905.2142857142857,64.28571428571429,0.0,0.0,7.142857142857142,0.0,7.142857142857142,64.28571428571429,21.428571428571427,0.0,0.0,67.56756756756756,78.75457875457876,10.012210012210012,11.233211233211234,1.3317073170731708,0.3211978860833823,0.5,-9.980273021384045,-2.0,0.5121951219512195,62.27642276422765,23.414634146341466,14.308943089430896,84.0650406504065,5.691056910569105,10.24390243902439,0.4188758159434807,0.0847457627118644,0.001221001221001221,36.46666666666667,0.0,,167.64,56.7,175.26,Orthodox,"Aug 18, 1993",3.88,37,2.91,65,0.85,40,67,0.4,Bantamweight,Bantamweight,-3.274218750000017,-0.2381249999999966,-0.7653161514794721,-0.036477453370278294
dea070ed4a2a8281,24,14,10,2013-08-03,14331,57,14.0,888.0,1844.0,1091.0,2059.0,14.0,42.0,1891.0,1.0,455.0,1216.0,204.0,309.0,229.0,319.0,512.0,1285.0,150.0,181.0,226.0,378.0,614.0,902.0,20.0,2362.0,3.0,38.0,7.0,330.0,141.0,143.0,417.0,87.0,110.0,-471.0,274.0,614.0,20.0,Thiago Santos,middleweight,11.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,48.15618221258134,52.986886838271005,33.33333333333333,37.41776315789473,66.01941747572816,71.78683385579937,39.8443579766537,82.87292817679558,59.78835978835979,4.567720326564789,0.058614193008164124,0.17584257902449238,0.058614193008164124,7.917102784174167,2.5706510362151977,0.01256018421603517,9.88905170609169,597.125,58.333333333333336,45.83333333333333,45.83333333333333,12.5,0.0,12.5,12.5,16.666666666666664,0.0,0.0,65.51724137931035,51.238738738738746,22.972972972972975,25.788288288288285,1.4462540716612378,0.8005927180355631,0.7,-0.8247854301863095,11.0,0.511400651465798,53.74592833876222,22.964169381107492,23.289902280130292,67.91530944625407,14.169381107491857,17.91530944625407,0.9661582156986983,0.004166666666666667,0.015765765765765764,45.023809523809526,0.0,Marreta,187.96,92.99,193.04,Orthodox,"Jan 07, 1984",3.72,48,2.57,53,0.88,33,65,0.1,Middleweight,Middleweight,3.509569892473138,2.9769892473118205,0.7124153954960036,0.4980518662268462
dee294e9717012c2,7,2,5,2020-11-28,2612,12,0.0,109.0,240.0,226.0,377.0,5.0,14.0,820.0,3.0,95.0,221.0,7.0,8.0,7.0,11.0,54.0,169.0,15.0,17.0,40.0,54.0,87.0,232.0,11.0,1124.0,2.0,4.0,6.0,54.0,19.0,14.0,58.0,4.0,25.0,-304.0,22.0,87.0,11.0,Malcolm Gordon,flyweight,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,45.416666666666664,59.94694960212201,35.714285714285715,42.98642533936652,87.5,63.63636363636363,31.952662721893493,88.23529411764706,74.07407407407408,5.191424196018377,0.11485451761102604,0.3215926493108729,0.0,18.83614088820827,1.998468606431853,0.045941807044410414,25.81929555895865,373.14285714285717,28.57142857142857,14.285714285714285,14.285714285714285,28.57142857142857,0.0,42.857142857142854,14.285714285714285,0.0,0.0,0.0,26.666666666666668,87.1559633027523,6.422018348623854,6.422018348623854,1.2528735632183907,0.7295373665480427,0.45454545454545453,-6.477794793261869,-2.0,-1.2988505747126435,62.06896551724138,21.839080459770116,16.091954022988507,66.66666666666666,4.597701149425287,28.735632183908045,0.9887692608689471,0.06666666666666667,0.0,58.57142857142857,0.0,X,170.18,56.7,180.34,Switch,"May 19, 1990",2.5,45,2.0,43,1.72,35,26,1.0,Flyweight,Flyweight,3.048000000000002,9.753600000000006,0.7056514190686837,1.6682446450920771
def8166ff24bd237,12,8,4,2015-06-06,10001,36,5.0,684.0,1807.0,749.0,1889.0,11.0,43.0,919.0,10.0,497.0,1562.0,114.0,156.0,73.0,89.0,601.0,1690.0,48.0,64.0,35.0,53.0,1103.0,1268.0,12.0,1095.0,2.0,14.0,0.0,794.0,162.0,147.0,958.0,36.0,109.0,-176.0,-419.0,1103.0,12.0,Brian Ortega,featherweight,3.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,37.85279468732706,39.65060878771837,25.581395348837212,31.818181818181817,73.07692307692307,82.02247191011236,35.562130177514796,75.0,66.0377358490566,4.493550644935507,0.06599340065993402,0.257974202579742,0.029997000299970003,5.513448655134487,6.617338266173382,0.011998800119988003,6.569343065693431,833.4166666666666,66.66666666666666,58.333333333333336,25.0,16.666666666666664,33.33333333333333,0.0,8.333333333333332,16.666666666666664,0.0,0.0,53.84615384615385,72.6608187134503,16.666666666666664,10.67251461988304,0.6201269265639165,0.8392694063926941,0.9166666666666666,-3.5696430356964304,3.0,0.8186763372620127,71.98549410698097,14.68721668177697,13.327289211242066,86.85403445149592,3.2638259292837715,9.882139619220307,0.4522117384755212,0.21739130434782608,0.007309941520467836,21.372093023255815,40.0,T-City,172.72,65.77,175.26,Switch,"Feb 21, 1991",4.08,37,6.59,49,1.07,26,55,1.1,Featherweight,Featherweight,-2.2772413793103397,-4.09903448275864,-0.45404795069334775,-0.701367301387033
df05aa15b2d66f57,4,1,3,2009-08-29,1515,7,0.0,34.0,107.0,68.0,146.0,2.0,11.0,362.0,1.0,21.0,94.0,3.0,3.0,10.0,10.0,25.0,91.0,8.0,13.0,1.0,3.0,80.0,126.0,1.0,380.0,3.0,0.0,1.0,68.0,9.0,3.0,27.0,17.0,36.0,-18.0,-46.0,80.0,1.0,Chris Tuchscherer,heavyweight,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,31.775700934579437,46.57534246575342,18.181818181818183,22.340425531914892,100.0,100.0,27.472527472527474,61.53846153846154,33.33333333333333,2.6930693069306932,0.07920792079207921,0.43564356435643564,0.0,14.336633663366337,3.1683168316831685,0.1188118811881188,15.049504950495049,378.75,25.0,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,61.76470588235294,8.823529411764707,29.411764705882355,0.425,0.9526315789473684,2.0,-2.5346534653465347,-3.0,-2.75,85.0,11.25,3.75,33.75,21.25,45.0,0.6702597021060523,0.3333333333333333,0.0,32.90909090909091,0.0,The Crowbar,187.96,117.03,193.04,Orthodox,"Sep 08, 1975",1.35,31,3.17,47,1.19,18,0,0.6,Heavyweight,Heavyweight,-1.693333333333328,-3.11100775193799,-0.30929786921082264,-0.46966998644256025
df1eb4354d18a906,13,7,6,2015-08-08,10042,35,4.0,723.0,1511.0,1128.0,1960.0,21.0,37.0,3045.0,2.0,528.0,1223.0,117.0,183.0,78.0,105.0,461.0,1148.0,115.0,157.0,147.0,206.0,612.0,825.0,30.0,1952.0,2.0,62.0,4.0,382.0,137.0,93.0,453.0,122.0,37.0,1093.0,111.0,612.0,30.0,Scott Holtzman,lightweight,2.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,47.849106551952346,57.55102040816327,56.75675675675676,43.17252657399837,63.934426229508205,74.28571428571429,40.15679442508711,73.24840764331209,71.35922330097088,6.739693288189604,0.1254730133439554,0.22107149970125473,0.023899621589324835,18.19358693487353,3.6566421031667,0.011949810794662417,11.66301533559052,772.4615384615385,53.84615384615385,23.076923076923077,15.384615384615385,15.384615384615385,7.6923076923076925,0.0,30.76923076923077,30.76923076923077,0.0,0.0,67.3913043478261,73.02904564315352,16.182572614107883,10.78838174273859,1.1813725490196079,1.559938524590164,0.7,7.193786098386775,2.0,0.673202614379085,62.41830065359477,22.385620915032682,15.196078431372548,74.01960784313727,19.934640522875817,6.045751633986928,0.903247004929715,0.011904761904761904,0.005532503457814661,82.29729729729729,50.0,Hot Sauce,175.26,70.31,175.26,Orthodox,"Sep 30, 1983",4.32,47,3.66,55,1.88,56,67,0.2,Lightweight,Lightweight,-1.7654708520179554,-5.8203587443946105,-0.3562107227393797,-1.0331669493457987
df2bf09c99594848,4,1,3,2010-03-31,2636,9,1.0,86.0,159.0,253.0,380.0,3.0,5.0,631.0,0.0,54.0,116.0,13.0,20.0,19.0,23.0,26.0,68.0,17.0,25.0,43.0,66.0,108.0,246.0,15.0,1400.0,2.0,18.0,1.0,51.0,10.0,47.0,24.0,40.0,44.0,-769.0,-22.0,108.0,15.0,Mario Miranda,middleweight,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,54.088050314465406,66.57894736842105,60.0,46.55172413793103,65.0,82.6086956521739,38.23529411764706,68.0,65.15151515151516,5.758725341426404,0.06828528072837634,0.11380880121396054,0.022761760242792112,14.362670713201823,2.458270106221548,0.045523520485584223,31.86646433990895,659.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,50.0,0.0,0.0,54.54545454545454,62.7906976744186,15.11627906976744,22.093023255813954,0.7962962962962963,0.45071428571428573,0.2,-18.00455235204856,-1.0,-0.8518518518518516,47.22222222222222,9.25925925925926,43.51851851851852,22.22222222222222,37.03703703703704,40.74074074074074,1.0286875074379567,0.0,0.011627906976744186,126.2,0.0,,190.5,83.91,187.96,Orthodox,"Jul 12, 1979",1.96,54,2.46,36,1.02,60,54,0.0,Middleweight,Middleweight,6.04956989247313,-2.1030107526881636,1.228015642819955,-0.35183480458226696
dfae5da5676e4194,4,1,3,2014-07-19,1362,6,0.0,51.0,157.0,87.0,196.0,4.0,17.0,396.0,0.0,40.0,143.0,8.0,10.0,3.0,4.0,33.0,131.0,12.0,19.0,6.0,7.0,64.0,82.0,5.0,308.0,2.0,1.0,0.0,55.0,3.0,6.0,55.0,3.0,6.0,88.0,-13.0,64.0,5.0,Chris Dempsey,light heavyweight,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,32.48407643312102,44.38775510204081,23.52941176470588,27.972027972027973,80.0,75.0,25.190839694656486,63.1578947368421,85.71428571428571,3.8325991189427313,0.17621145374449337,0.748898678414097,0.0,17.444933920704845,2.819383259911894,0.08810572687224669,13.568281938325992,340.5,25.0,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,0.0,16.666666666666664,78.43137254901961,15.686274509803921,5.88235294117647,0.796875,1.2857142857142858,0.8,3.303964757709251,-2.0,-2.125,85.9375,4.6875,9.375,85.9375,4.6875,9.375,0.8739004139690671,0.0,0.0,23.294117647058822,0.0,,177.8,83.91,182.88,Orthodox,"Sep 08, 1987",2.25,32,2.82,65,2.64,23,16,0.0,Light Heavyweight,Light Heavyweight,-9.090526315789475,-9.82578947368421,-1.8018956166590192,-1.4926038008605689
e00a3dee329a51f7,8,4,4,2020-03-07,4291,16,3.0,372.0,788.0,425.0,865.0,9.0,22.0,1114.0,1.0,202.0,540.0,116.0,165.0,54.0,83.0,301.0,694.0,43.0,57.0,28.0,37.0,262.0,347.0,3.0,211.0,1.0,11.0,3.0,163.0,50.0,49.0,221.0,28.0,13.0,903.0,110.0,262.0,3.0,Jamall Emmers,featherweight,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,47.20812182741117,49.13294797687861,40.909090909090914,37.407407407407405,70.3030303030303,65.06024096385542,43.371757925072046,75.43859649122807,75.67567567567568,5.942670706129107,0.1258447914239105,0.3076206012584479,0.04194826380797017,15.576788627359589,3.6634817058960616,0.013982754602656723,2.9503612211605685,536.375,50.0,25.0,25.0,12.5,0.0,12.5,25.0,25.0,0.0,0.0,78.57142857142857,54.3010752688172,31.182795698924732,14.516129032258066,1.4198473282442747,5.279620853080568,3.0,14.164530412491262,2.0,0.6183206106870229,62.213740458015266,19.083969465648856,18.702290076335878,84.35114503816794,10.687022900763358,4.961832061068702,0.6154704105614787,0.02702702702702703,0.008064516129032258,50.63636363636363,0.0,Pretty Boy,177.8,65.77,187.96,Orthodox,"Jul 24, 1989",5.45,49,4.07,56,1.74,40,80,0.2,Featherweight,Featherweight,2.802758620689673,8.600965517241377,0.558828247007202,1.4716724144488524
e0b74df14f52cd15,6,2,4,2004-04-02,3861,14,0.0,197.0,356.0,469.0,691.0,13.0,42.0,1612.0,0.0,113.0,251.0,33.0,49.0,51.0,56.0,60.0,191.0,67.0,80.0,70.0,85.0,183.0,293.0,5.0,800.0,1.0,11.0,6.0,98.0,53.0,32.0,118.0,36.0,29.0,812.0,14.0,183.0,5.0,Mike Brown,lightweight,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,55.33707865168539,67.8726483357453,30.952380952380953,45.0199203187251,67.3469387755102,91.07142857142857,31.413612565445025,83.75,82.35294117647058,7.2882672882672885,0.20202020202020202,0.6526806526806527,0.0,25.05050505050505,2.843822843822844,0.015540015540015542,12.432012432012433,643.5,33.33333333333333,0.0,0.0,16.666666666666664,0.0,16.666666666666664,33.33333333333333,33.33333333333333,0.0,0.0,68.75,57.360406091370564,16.751269035532996,25.888324873096447,1.0765027322404372,2.015,2.6,12.836052836052836,-1.0,0.45355191256830607,53.551912568306015,28.96174863387978,17.48633879781421,64.48087431693989,19.672131147540984,15.846994535519126,1.096555270691918,0.0,0.0,38.38095238095238,0.0,,167.64,65.77,177.8,Orthodox,"Sep 08, 1975",2.98,44,2.45,60,3.23,40,66,0.6,Lightweight,Lightweight,-9.38547085201796,-3.28035874439459,-1.8936621647564293,-0.5822937013925398
e0c6edcb5b5d0b90,5,5,0,2023-06-24,4099,14,0.0,338.0,603.0,696.0,1022.0,13.0,33.0,1379.0,1.0,225.0,449.0,54.0,76.0,59.0,78.0,186.0,403.0,77.0,101.0,75.0,99.0,210.0,269.0,4.0,598.0,0.0,11.0,1.0,93.0,92.0,25.0,156.0,54.0,0.0,781.0,128.0,210.0,4.0,Chepe Mariscal,lightweight,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,56.053067993366504,68.10176125244618,39.39393939393939,50.11135857461024,71.05263157894737,75.64102564102564,46.15384615384615,76.23762376237624,75.75757575757575,10.187850695291534,0.19029031471090507,0.48304464503537453,0.0,20.185411075872164,3.0739204684069286,0.0,8.753354476701634,819.8,100.0,20.0,20.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,73.33333333333333,66.5680473372781,15.976331360946746,17.45562130177515,1.6095238095238096,2.3060200668896322,3.25,13.305684313247134,0.0,1.0,44.285714285714285,43.80952380952381,11.904761904761903,74.28571428571429,25.71428571428571,0.0,0.9997514948616804,0.011363636363636364,0.0,41.78787878787879,0.0,Machine Gun,170.18,65.77,175.26,Orthodox,"Oct 27, 1992",4.95,56,3.07,51,2.85,39,73,0.2,Lightweight,Lightweight,-6.8454708520179395,-5.8203587443946105,-1.3811783507507422,-1.0331669493457987
e0ec3c3b6b611f7e,11,6,5,2004-01-31,8973,32,4.0,258.0,659.0,679.0,1113.0,16.0,42.0,1100.0,23.0,173.0,544.0,26.0,34.0,59.0,81.0,186.0,512.0,43.0,77.0,29.0,70.0,395.0,867.0,43.0,3956.0,1.0,25.0,3.0,232.0,52.0,111.0,194.0,37.0,164.0,-2856.0,-137.0,395.0,43.0,Hermes Franca,lightweight,2.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,39.150227617602425,61.0062893081761,38.095238095238095,31.801470588235293,76.47058823529412,72.8395061728395,36.328125,55.84415584415584,41.42857142857143,4.540287529254431,0.10698762955533266,0.28084252758274825,0.026746907388833164,7.3553995319291205,2.6412571046472753,0.006686726847208291,26.452691407556003,815.7272727272727,54.54545454545454,36.36363636363637,18.181818181818183,9.090909090909092,18.181818181818183,0.0,18.181818181818183,36.36363636363637,0.0,0.0,36.76470588235294,67.05426356589147,10.077519379844961,22.868217054263564,0.6531645569620254,0.2780586450960566,0.37209302325581395,-20.013373453694417,3.0,0.7468354430379747,58.734177215189874,13.164556962025317,28.10126582278481,49.11392405063291,9.367088607594937,41.51898734177215,0.7801996413848485,0.5111111111111111,0.015503875968992248,26.19047619047619,8.695652173913043,,167.64,70.31,180.34,Orthodox,"Aug 26, 1974",1.78,39,2.85,55,1.53,36,37,2.4,Lightweight,Lightweight,-9.38547085201796,-0.740358744394598,-1.8936621647564293,-0.13142045343928596
e1147d3d2dabe1ce,23,17,6,2013-05-25,18105,65,11.0,1369.0,3179.0,1550.0,3370.0,16.0,42.0,1564.0,0.0,953.0,2623.0,149.0,243.0,267.0,313.0,1186.0,2878.0,93.0,156.0,90.0,145.0,1030.0,1283.0,14.0,1510.0,8.0,60.0,2.0,583.0,191.0,256.0,866.0,105.0,59.0,54.0,339.0,1030.0,14.0,Robert Whittaker,welterweight,6.0,3.0,0.0,1.0,11.0,2.0,0.0,0.0,43.063856558666245,45.99406528189911,38.095238095238095,36.332443766679376,61.31687242798354,85.3035143769968,41.20917303683113,59.61538461538461,62.06896551724138,5.136702568351284,0.05302402651201325,0.1391880695940348,0.03645401822700912,5.183098591549296,3.4134217067108534,0.026512013256006627,5.004142502071251,787.1739130434783,73.91304347826086,26.08695652173913,26.08695652173913,13.043478260869565,0.0,4.3478260869565215,47.82608695652174,8.695652173913043,0.0,0.0,81.08108108108108,69.6128560993426,10.883856829802776,19.50328707085464,1.329126213592233,1.0357615894039736,1.1428571428571428,1.3024026512013256,3.0,0.22330097087378642,56.601941747572816,18.54368932038835,24.854368932038835,84.07766990291262,10.194174757281553,5.728155339805825,0.48594996921900097,0.0,0.008035062089116142,37.23809523809524,0.0,The Reaper,182.88,83.91,185.42,Orthodox,"Dec 20, 1990",4.54,43,3.41,59,0.8,38,81,0.0,Welterweight,Welterweight,2.0578703703703525,-0.752592592592606,0.40480613060959103,-0.12072698595287705
e1248941344b3288,17,14,3,2016-11-26,16679,58,6.0,1717.0,3018.0,2035.0,3402.0,31.0,90.0,3422.0,3.0,1108.0,2206.0,185.0,275.0,424.0,537.0,1299.0,2418.0,151.0,208.0,267.0,392.0,933.0,1106.0,12.0,833.0,4.0,28.0,3.0,571.0,225.0,137.0,817.0,92.0,24.0,2589.0,784.0,933.0,12.0,Alexander Volkanovski,lightweight,5.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,56.89198144466534,59.817754262198704,34.44444444444444,50.22665457842248,67.27272727272727,78.95716945996276,53.72208436724566,72.59615384615384,68.11224489795919,7.320582768751124,0.11151747706697043,0.32376041729120447,0.021584027819413633,12.310090533005575,3.35631632591882,0.014389351879609089,2.996582528928593,981.1176470588235,82.35294117647058,29.411764705882355,29.411764705882355,11.76470588235294,0.0,0.0,52.94117647058824,5.88235294117647,0.0,0.0,70.0,64.53115899825276,10.774606872451951,24.694234129295285,1.840300107181136,4.108043217286915,2.5833333333333335,12.133820972480365,2.0,0.5712754555198285,61.20042872454447,24.115755627009648,14.683815648445876,87.56698821007502,9.860664523043944,2.572347266881029,0.7142684448682799,0.010067114093959731,0.0034944670937682005,38.022222222222226,0.0,The Great,167.64,65.77,180.34,Orthodox,"Sep 29, 1988",6.18,56,3.36,58,1.67,34,70,0.2,Lightweight,Lightweight,-9.38547085201796,-0.740358744394598,-1.8936621647564293,-0.13142045343928596
e132d47bd9efbbe0,9,5,4,2021-03-13,7292,25,0.0,487.0,1108.0,682.0,1340.0,26.0,60.0,1720.0,2.0,377.0,959.0,72.0,103.0,38.0,46.0,415.0,1005.0,49.0,62.0,23.0,41.0,543.0,731.0,7.0,488.0,0.0,24.0,0.0,313.0,164.0,66.0,442.0,55.0,46.0,1232.0,-56.0,543.0,7.0,Rafa Garcia,lightweight,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,43.95306859205776,50.8955223880597,43.333333333333336,39.31178310740355,69.90291262135922,82.6086956521739,41.29353233830846,79.03225806451613,56.09756097560976,5.6116291826659355,0.21393307734503564,0.4936917169500823,0.0,14.15249588590236,4.467910038398244,0.0,4.01535929786067,810.2222222222222,55.55555555555556,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,44.44444444444444,33.33333333333333,0.0,0.0,77.41935483870968,77.41273100616016,14.784394250513348,7.802874743326489,0.8968692449355433,3.5245901639344264,3.7142857142857144,9.676357652221613,0.0,1.0,57.6427255985267,30.20257826887661,12.154696132596685,81.39963167587477,10.128913443830571,8.47145488029466,0.511567721407783,0.04081632653061224,0.0,28.666666666666668,50.0,Gifted,170.18,70.31,177.8,Orthodox,"Aug 05, 1994",4.01,43,4.47,60,3.21,43,77,0.2,Lightweight,Lightweight,-6.8454708520179395,-3.28035874439459,-1.3811783507507422,-0.5822937013925398
e13abac8089a801a,9,4,5,2020-02-08,3245,15,4.0,221.0,403.0,261.0,444.0,0.0,2.0,265.0,0.0,129.0,296.0,62.0,75.0,30.0,32.0,187.0,359.0,26.0,33.0,8.0,11.0,276.0,382.0,7.0,719.0,2.0,8.0,2.0,156.0,78.0,42.0,218.0,36.0,22.0,-454.0,-55.0,276.0,7.0,Justin Tafa,heavyweight,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,54.83870967741935,58.78378378378378,0.0,43.58108108108108,82.66666666666667,93.75,52.089136490250695,78.78787878787878,72.72727272727273,4.825885978428351,0.0,0.03697996918335902,0.07395993836671803,4.899845916795069,5.103235747303543,0.03697996918335902,13.294298921417566,360.55555555555554,44.44444444444444,44.44444444444444,44.44444444444444,22.22222222222222,0.0,0.0,0.0,33.33333333333333,0.0,0.0,53.333333333333336,58.371040723981906,28.054298642533936,13.574660633484163,0.8007246376811594,0.36856745479833103,0.0,-9.411402157164868,2.0,0.2753623188405796,56.52173913043478,28.26086956521739,15.217391304347828,78.98550724637681,13.043478260869565,7.971014492753622,0.5132606483951062,0.0,0.01809954751131222,132.5,0.0,Bad Man,182.88,119.75,187.96,Southpaw,"Dec 13, 1993",4.05,54,5.11,47,0.0,0,53,0.0,Heavyweight,Heavyweight,-6.7733333333333405,-8.191007751937974,-1.237191476843296,-1.2365994579753448
e14b5aa06eea9653,10,6,4,2012-12-08,5594,22,3.0,223.0,539.0,313.0,637.0,14.0,32.0,1038.0,3.0,153.0,453.0,56.0,72.0,14.0,14.0,110.0,379.0,56.0,87.0,57.0,73.0,195.0,302.0,30.0,1663.0,1.0,22.0,9.0,119.0,35.0,41.0,138.0,34.0,23.0,-625.0,28.0,195.0,30.0,Abel Trujillo,lightweight,3.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,41.37291280148423,49.13657770800628,43.75,33.77483443708609,77.77777777777779,100.0,29.023746701846964,64.36781609195403,78.08219178082192,3.3571683947086166,0.15016088666428315,0.3432248838040758,0.0321773328566321,11.133357168394708,2.091526635681087,0.010725777618877368,17.836968180193065,559.4,60.0,40.0,30.0,0.0,10.0,20.0,10.0,20.0,10.0,0.0,42.30769230769231,68.60986547085201,25.112107623318387,6.278026905829597,1.1435897435897435,0.6241731809981961,0.4666666666666667,-6.403289238469789,2.0,0.4871794871794871,61.02564102564103,17.94871794871795,21.025641025641026,70.76923076923077,17.435897435897434,11.794871794871794,1.0442728600170539,0.04225352112676056,0.013452914798206279,32.4375,33.33333333333333,Killa,172.72,70.31,177.8,Orthodox,"Sep 18, 1983",2.65,41,2.31,59,2.18,45,40,0.4,Lightweight,Lightweight,-4.305470852017947,-3.28035874439459,-0.868694536745061,-0.5822937013925398
e17ac6410c8377f4,6,3,3,2015-11-21,3044,12,0.0,113.0,166.0,305.0,385.0,24.0,34.0,2412.0,0.0,68.0,119.0,34.0,36.0,11.0,11.0,30.0,62.0,50.0,56.0,33.0,48.0,74.0,193.0,1.0,329.0,1.0,4.0,10.0,58.0,8.0,8.0,28.0,27.0,19.0,2083.0,39.0,74.0,1.0,Bartosz Fabinski,welterweight,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,68.07228915662651,79.22077922077922,70.58823529411765,57.14285714285714,94.44444444444444,100.0,48.38709677419355,89.28571428571429,68.75,6.011826544021025,0.47306176084099866,0.6701708278580815,0.0,47.54270696452036,1.4586070959264126,0.01971090670170828,6.484888304862024,507.3333333333333,50.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,80.0,60.17699115044248,30.08849557522124,9.734513274336283,1.527027027027027,7.331306990881459,24.0,41.826544021024965,-1.0,-0.3513513513513513,78.37837837837837,10.81081081081081,10.81081081081081,37.83783783783784,36.486486486486484,25.675675675675674,1.07232745337105,0.0,0.0,70.94117647058823,0.0,The Butcher,182.88,77.11,190.5,Orthodox,"Apr 26, 1986",2.23,68,1.46,51,7.1,70,80,0.0,Welterweight,Welterweight,2.0578703703703525,4.3274074074074065,0.40480613060959103,0.6941801692290305
